Date Local,Arithmetic Mean,AQI
2013-05-02,44.94444444444444,39.833333333333336
2013-05-03,107.72222222222223,77.11111111111111
2013-05-04,72.88888888888889,59.666666666666664
2013-05-05,50.23529411764706,46.35294117647059
2013-05-06,37.0625,33.75
2013-05-07,37.88235294117647,34.529411764705884
2013-05-08,29.72222222222222,27.5
2013-05-09,31.38888888888889,29.055555555555557
2013-05-10,35.05555555555556,31.944444444444443
2013-05-11,22.833333333333332,21.22222222222222
2013-05-12,24.61111111111111,22.666666666666668
2013-05-13,33.94444444444444,31.444444444444443
2013-05-14,39.27777777777778,36.388888888888886
2013-05-15,40.72222222222222,37.72222222222222
2013-05-16,31.0,28.77777777777778
2013-05-17,32.72222222222222,30.166666666666668
2013-05-18,33.666666666666664,31.055555555555557
2013-05-19,28.555555555555557,26.444444444444443
2013-05-20,36.05555555555556,32.94444444444444
2013-05-21,31.11111111111111,28.555555555555557
2013-05-22,46.0,41.666666666666664
2013-05-23,39.55555555555556,36.27777777777778
2013-05-24,33.77777777777778,31.166666666666668
2013-05-25,30.333333333333332,27.61111111111111
2013-05-26,25.555555555555557,23.666666666666668
2013-05-27,35.44444444444444,32.888888888888886
2013-05-28,39.5,36.27777777777778
2013-05-29,53.22222222222222,48.55555555555556
2013-05-30,39.27777777777778,36.05555555555556
2013-05-31,38.833333333333336,35.94444444444444
2013-06-01,37.166666666666664,34.388888888888886
2013-06-02,34.05555555555556,31.555555555555557
2013-06-03,28.88888888888889,26.72222222222222
2013-06-04,31.61111111111111,29.27777777777778
2013-06-05,34.388888888888886,31.61111111111111
2013-06-06,43.05882352941177,39.529411764705884
2013-06-07,42.529411764705884,39.05882352941177
2013-06-08,40.833333333333336,37.111111111111114
2013-06-09,25.61111111111111,23.72222222222222
2013-06-10,32.05882352941177,29.58823529411765
2013-06-11,41.294117647058826,37.76470588235294
2013-06-12,44.529411764705884,40.76470588235294
2013-06-13,41.44444444444444,38.22222222222222
2013-06-14,41.88235294117647,38.529411764705884
2013-06-15,39.5,36.0
2013-06-16,29.294117647058822,27.176470588235293
2013-06-17,35.88235294117647,32.23529411764706
2013-06-18,38.8235294117647,35.35294117647059
2013-06-19,39.0,36.05882352941177
2013-06-20,39.3125,36.1875
2013-06-21,36.35294117647059,33.64705882352941
2013-06-22,33.35294117647059,31.0
2013-06-23,32.1764705882353,29.58823529411765
2013-06-24,36.76470588235294,33.8235294117647
2013-06-25,39.1764705882353,35.705882352941174
2013-06-26,35.94117647058823,33.0
2013-06-27,36.0,33.411764705882355
2013-06-28,47.529411764705884,43.294117647058826
2013-06-29,58.529411764705884,51.64705882352941
2013-06-30,118.61290322580645,118.61290322580645
2013-07-01,70.86666666666666,62.2
2013-07-02,85.625,85.09375
2013-07-03,40.142857142857146,37.904761904761905
2013-07-04,49.411764705882355,45.64705882352941
2013-07-05,38.705882352941174,35.8235294117647
2013-07-06,38.5625,35.625
2013-07-07,56.3125,48.5625
2013-07-08,38.6875,35.75
2013-07-09,49.76470588235294,45.470588235294116
2013-07-10,46.11764705882353,42.529411764705884
2013-07-11,19.9375,18.5625
2013-07-12,51.733333333333334,44.666666666666664
2013-07-13,28.352941176470587,26.176470588235293
2013-07-14,25.529411764705884,23.647058823529413
2013-07-15,30.11764705882353,27.764705882352942
2013-07-16,25.470588235294116,23.705882352941178
2013-07-17,16.529411764705884,15.294117647058824
2013-07-18,23.61111111111111,21.666666666666668
2013-07-19,29.72222222222222,27.555555555555557
2013-07-20,19.0,17.705882352941178
2013-07-21,10.6875,9.6875
2013-07-22,17.8,16.733333333333334
2013-07-23,20.529411764705884,19.0
2013-07-24,24.0,22.166666666666668
2013-07-25,27.88888888888889,25.666666666666668
2013-07-26,19.166666666666668,17.944444444444443
2013-07-27,17.27777777777778,16.166666666666668
2013-07-28,28.88888888888889,26.77777777777778
2013-07-29,22.5,21.0
2013-07-30,27.0,24.22222222222222
2013-07-31,29.61111111111111,27.38888888888889
2013-08-01,44.27777777777778,39.55555555555556
2013-08-02,30.555555555555557,28.166666666666668
2013-08-03,24.88888888888889,22.944444444444443
2013-08-04,24.0,22.11764705882353
2013-08-05,44.888888888888886,41.05555555555556
2013-08-06,21.38888888888889,19.833333333333332
2013-08-07,20.38888888888889,18.944444444444443
2013-08-08,33.22222222222222,30.666666666666668
2013-08-09,32.22222222222222,29.72222222222222
2013-08-10,25.352941176470587,23.41176470588235
2013-08-11,26.235294117647058,23.58823529411765
2013-08-12,31.0,28.647058823529413
2013-08-13,35.388888888888886,32.0
2013-08-14,38.611111111111114,35.44444444444444
2013-08-15,34.88235294117647,32.11764705882353
2013-08-16,46.6875,42.3125
2013-08-17,65.75,62.0
2013-08-18,26.41176470588235,24.352941176470587
2013-08-19,28.88235294117647,26.705882352941178
2013-08-20,69.61111111111111,56.0
2013-08-21,28.61111111111111,26.444444444444443
2013-08-22,31.38888888888889,29.055555555555557
2013-08-23,36.5,33.666666666666664
2013-08-24,25.0,23.0
2013-08-25,13.625,12.625
2013-08-26,71.55172413793103,80.62068965517241
2013-08-27,50.0,45.35294117647059
2013-08-28,33.833333333333336,31.11111111111111
2013-08-29,17.333333333333332,16.11111111111111
2013-08-30,15.38888888888889,14.277777777777779
2013-08-31,11.058823529411764,10.058823529411764
2013-09-01,12.277777777777779,11.277777777777779
2013-09-02,39.166666666666664,36.05555555555556
2013-09-03,28.176470588235293,26.11764705882353
2013-09-04,30.27777777777778,27.77777777777778
2013-09-05,45.05555555555556,40.666666666666664
2013-09-06,64.3529411764706,54.23529411764706
2013-09-07,21.58823529411765,20.11764705882353
2013-09-08,13.0,11.9375
2013-09-09,9.4375,8.5
2013-09-10,10.0,9.0
2013-09-11,13.722222222222221,12.61111111111111
2013-09-12,19.333333333333332,17.88888888888889
2013-09-13,20.11111111111111,18.666666666666668
2013-09-14,15.222222222222221,14.11111111111111
2013-09-15,16.5,15.333333333333334
2013-09-16,23.27777777777778,21.666666666666668
2013-09-17,25.22222222222222,23.555555555555557
2013-09-18,35.166666666666664,32.55555555555556
2013-09-19,39.5,36.55555555555556
2013-09-20,36.64705882352941,33.64705882352941
2013-09-21,28.38888888888889,25.88888888888889
2013-09-22,41.666666666666664,38.44444444444444
2013-09-23,37.588235294117645,34.8235294117647
2013-09-24,44.529411764705884,40.529411764705884
2013-09-25,36.666666666666664,33.94444444444444
2013-09-26,42.44444444444444,38.111111111111114
2013-09-27,31.88888888888889,29.5
2013-09-28,27.88888888888889,25.666666666666668
2013-09-29,28.77777777777778,26.666666666666668
2013-09-30,36.611111111111114,33.833333333333336
2013-10-01,41.77777777777778,37.94444444444444
2013-10-02,34.94444444444444,32.333333333333336
2013-10-03,32.888888888888886,30.38888888888889
2013-10-04,34.94444444444444,31.166666666666668
2013-10-05,25.11111111111111,22.833333333333332
2013-10-06,22.38888888888889,20.77777777777778
2013-10-07,40.94444444444444,37.611111111111114
2013-10-08,44.77777777777778,40.55555555555556
2013-10-09,66.93333333333334,62.9
2013-10-10,22.38888888888889,20.666666666666668
2013-10-11,24.22222222222222,22.5
2013-10-12,28.72222222222222,26.5
2013-10-13,27.166666666666668,25.11111111111111
2013-10-14,33.111111111111114,30.27777777777778
2013-10-15,31.333333333333332,29.11111111111111
2013-10-16,30.166666666666668,27.88888888888889
2013-10-17,36.611111111111114,33.833333333333336
2013-10-18,40.333333333333336,37.27777777777778
2013-10-19,37.888888888888886,35.05555555555556
2013-10-20,34.388888888888886,31.833333333333332
2013-10-21,44.666666666666664,40.27777777777778
2013-10-22,43.666666666666664,39.166666666666664
2013-10-23,45.666666666666664,41.0
2013-10-24,48.94444444444444,43.55555555555556
2013-10-25,50.44444444444444,45.0
2013-10-26,38.22222222222222,35.333333333333336
2013-10-27,27.38888888888889,25.27777777777778
2013-10-28,42.666666666666664,39.111111111111114
2013-10-29,47.0,42.72222222222222
2013-10-30,25.27777777777778,23.444444444444443
2013-10-31,36.333333333333336,33.55555555555556
2013-11-01,45.529411764705884,40.8235294117647
2013-11-02,39.470588235294116,36.294117647058826
2013-11-03,29.764705882352942,27.41176470588235
2013-11-04,35.8235294117647,32.94117647058823
2013-11-05,18.529411764705884,17.235294117647058
2013-11-06,22.11764705882353,20.352941176470587
2013-11-07,32.588235294117645,30.235294117647058
2013-11-08,41.76470588235294,38.11764705882353
2013-11-09,37.0,34.1764705882353
2013-11-10,35.76470588235294,32.8235294117647
2013-11-11,43.35294117647059,38.8235294117647
2013-11-12,44.470588235294116,39.529411764705884
2013-11-13,33.88235294117647,30.647058823529413
2013-11-14,35.588235294117645,32.411764705882355
2013-11-15,78.23529411764706,62.294117647058826
2013-11-16,33.705882352941174,31.176470588235293
2013-11-17,27.705882352941178,25.647058823529413
2013-11-18,36.05882352941177,33.294117647058826
2013-11-19,38.0,34.8235294117647
2013-11-20,38.94117647058823,36.0
2013-11-21,47.0,42.35294117647059
2013-11-22,3.1875,3.125
2013-11-23,3.375,3.3125
2013-11-24,4.8125,4.625
2013-11-25,15.625,14.375
2013-11-26,14.0,12.941176470588236
2013-11-27,11.647058823529411,10.647058823529411
2013-11-28,15.882352941176471,14.705882352941176
2013-11-29,23.705882352941178,22.058823529411764
2013-11-30,25.41176470588235,23.470588235294116
2013-12-01,22.38888888888889,20.72222222222222
2013-12-02,25.88235294117647,23.941176470588236
2013-12-03,23.88888888888889,22.22222222222222
2013-12-04,18.38888888888889,17.055555555555557
2013-12-05,14.88888888888889,13.722222222222221
2013-12-06,23.666666666666668,21.944444444444443
2013-12-07,19.61111111111111,18.27777777777778
2013-12-08,20.11111111111111,18.555555555555557
2013-12-09,18.333333333333332,16.944444444444443
2013-12-10,25.11111111111111,23.27777777777778
2013-12-11,31.944444444444443,29.0
2013-12-12,30.88888888888889,28.22222222222222
2013-12-13,32.388888888888886,29.944444444444443
2013-12-14,28.22222222222222,26.0
2013-12-15,20.72222222222222,19.166666666666668
2013-12-16,49.294117647058826,42.64705882352941
2013-12-17,46.611111111111114,40.72222222222222
2013-12-18,44.55555555555556,39.666666666666664
2013-12-19,44.05555555555556,40.5
2013-12-20,6.555555555555555,5.944444444444445
2013-12-21,13.38888888888889,12.333333333333334
2013-12-22,17.0,15.722222222222221
2013-12-23,20.72222222222222,19.166666666666668
2013-12-24,22.88888888888889,21.333333333333332
2013-12-25,19.529411764705884,18.11764705882353
2013-12-26,20.529411764705884,19.0
2013-12-27,24.27777777777778,22.61111111111111
2013-12-28,23.666666666666668,21.944444444444443
2013-12-29,22.11111111111111,20.5
2013-12-30,25.38888888888889,23.555555555555557
2013-12-31,38.5,34.388888888888886
2014-01-01,54.21052631578947,45.0
2014-01-02,30.0,27.736842105263158
2014-01-03,33.8421052631579,31.0
2014-01-04,37.26315789473684,33.526315789473685
2014-01-05,25.63157894736842,23.789473684210527
2014-01-06,25.57894736842105,23.63157894736842
2014-01-07,34.78947368421053,31.842105263157894
2014-01-08,36.1578947368421,33.0
2014-01-09,37.73684210526316,34.73684210526316
2014-01-10,39.421052631578945,36.21052631578947
2014-01-11,34.36842105263158,31.842105263157894
2014-01-12,31.31578947368421,29.105263157894736
2014-01-13,34.73684210526316,31.842105263157894
2014-01-14,38.78947368421053,35.473684210526315
2014-01-15,39.05263157894737,34.8421052631579
2014-01-16,41.78947368421053,37.31578947368421
2014-01-17,37.10526315789474,33.578947368421055
2014-01-18,33.578947368421055,31.105263157894736
2014-01-19,32.31578947368421,29.789473684210527
2014-01-20,39.89473684210526,36.05263157894737
2014-01-21,46.94736842105263,41.473684210526315
2014-01-22,48.77777777777778,43.72222222222222
2014-01-23,47.0,42.05555555555556
2014-01-24,55.421052631578945,48.1578947368421
2014-01-25,37.8421052631579,35.10526315789474
2014-01-26,37.473684210526315,34.578947368421055
2014-01-27,35.89473684210526,33.31578947368421
2014-01-28,41.05263157894737,37.36842105263158
2014-01-29,42.1578947368421,38.21052631578947
2014-01-30,43.1578947368421,38.89473684210526
2014-01-31,50.26315789473684,45.31578947368421
2014-02-01,24.210526315789473,22.31578947368421
2014-02-02,23.526315789473685,21.736842105263158
2014-02-03,31.833333333333332,29.5
2014-02-04,26.88888888888889,24.944444444444443
2014-02-05,27.63157894736842,25.736842105263158
2014-02-06,25.105263157894736,23.157894736842106
2014-02-07,30.68421052631579,28.42105263157895
2014-02-08,24.42105263157895,22.473684210526315
2014-02-09,24.736842105263158,22.789473684210527
2014-02-10,32.73684210526316,30.31578947368421
2014-02-11,32.05263157894737,29.68421052631579
2014-02-12,34.94736842105263,32.26315789473684
2014-02-13,41.578947368421055,37.89473684210526
2014-02-14,45.578947368421055,41.21052631578947
2014-02-15,40.526315789473685,37.05263157894737
2014-02-16,38.1578947368421,35.36842105263158
2014-02-17,42.0,37.89473684210526
2014-02-18,41.78947368421053,38.21052631578947
2014-02-19,43.421052631578945,39.73684210526316
2014-02-20,41.421052631578945,38.0
2014-02-21,41.578947368421055,38.21052631578947
2014-02-22,43.94736842105263,40.21052631578947
2014-02-23,42.421052631578945,38.73684210526316
2014-02-24,49.94736842105263,43.94736842105263
2014-02-25,53.578947368421055,47.21052631578947
2014-02-26,44.73684210526316,40.31578947368421
2014-02-27,42.68421052631579,39.10526315789474
2014-02-28,42.421052631578945,39.05263157894737
2014-03-01,20.31578947368421,18.526315789473685
2014-03-02,7.842105263157895,7.0
2014-03-03,15.263157894736842,14.052631578947368
2014-03-04,16.894736842105264,15.631578947368421
2014-03-05,18.263157894736842,16.842105263157894
2014-03-06,23.894736842105264,22.210526315789473
2014-03-07,23.105263157894736,21.42105263157895
2014-03-08,14.277777777777779,13.166666666666666
2014-03-09,10.736842105263158,9.736842105263158
2014-03-10,20.764705882352942,19.294117647058822
2014-03-11,25.263157894736842,23.36842105263158
2014-03-12,32.26315789473684,29.894736842105264
2014-03-13,95.21052631578948,70.84210526315789
2014-03-14,32.8421052631579,30.42105263157895
2014-03-15,26.94736842105263,24.94736842105263
2014-03-16,19.42105263157895,18.105263157894736
2014-03-17,31.894736842105264,29.57894736842105
2014-03-18,36.1578947368421,33.473684210526315
2014-03-19,35.05263157894737,32.578947368421055
2014-03-20,40.473684210526315,37.1578947368421
2014-03-21,40.166666666666664,37.05555555555556
2014-03-22,32.8421052631579,30.526315789473685
2014-03-23,28.105263157894736,25.894736842105264
2014-03-24,36.22222222222222,33.5
2014-03-25,49.333333333333336,45.111111111111114
2014-03-26,82.05263157894737,64.15789473684211
2014-03-27,80.73684210526316,63.526315789473685
2014-03-28,45.421052631578945,41.94736842105263
2014-03-29,39.421052631578945,36.63157894736842
2014-03-30,44.63157894736842,40.63157894736842
2014-03-31,47.63157894736842,42.89473684210526
2014-04-01,37.31578947368421,34.36842105263158
2014-04-02,38.578947368421055,35.73684210526316
2014-04-03,25.68421052631579,23.736842105263158
2014-04-04,22.68421052631579,21.0
2014-04-05,23.555555555555557,21.77777777777778
2014-04-06,18.842105263157894,17.63157894736842
2014-04-07,28.157894736842106,26.157894736842106
2014-04-08,32.578947368421055,30.210526315789473
2014-04-09,36.94736842105263,33.94736842105263
2014-04-10,39.05263157894737,35.526315789473685
2014-04-11,32.78947368421053,30.157894736842106
2014-04-12,32.89473684210526,30.526315789473685
2014-04-13,34.31578947368421,31.842105263157894
2014-04-14,27.68421052631579,25.63157894736842
2014-04-15,33.63157894736842,31.157894736842106
2014-04-16,39.526315789473685,36.578947368421055
2014-04-17,38.21052631578947,35.473684210526315
2014-04-18,38.8421052631579,35.89473684210526
2014-04-19,24.157894736842106,22.263157894736842
2014-04-20,20.526315789473685,19.05263157894737
2014-04-21,31.94736842105263,29.526315789473685
2014-04-22,35.526315789473685,32.78947368421053
2014-04-23,58.1578947368421,51.78947368421053
2014-04-24,47.8421052631579,43.73684210526316
2014-04-25,40.1578947368421,37.05263157894737
2014-04-26,82.05263157894737,64.15789473684211
2014-04-27,88.52631578947368,67.36842105263158
2014-04-28,28.473684210526315,26.36842105263158
2014-04-29,23.94736842105263,22.210526315789473
2014-04-30,25.1,23.45
2014-05-01,54.65,49.1
2014-05-02,32.1,29.75
2014-05-03,34.7,32.2
2014-05-04,31.15,28.9
2014-05-05,50.05263157894737,45.73684210526316
2014-05-06,78.52631578947368,62.526315789473685
2014-05-07,62.05,53.95
2014-05-08,33.73684210526316,31.263157894736842
2014-05-09,37.2,34.45
2014-05-10,34.65,32.05
2014-05-11,109.43589743589743,107.0
2014-05-12,27.75,25.7
2014-05-13,27.9,25.8
2014-05-14,35.6,32.9
2014-05-15,34.85,32.25
2014-05-16,38.45,35.6
2014-05-17,36.3,33.65
2014-05-18,28.1,26.0
2014-05-19,38.25,34.55
2014-05-20,38.75,35.95
2014-05-21,56.25,50.5
2014-05-22,33.5,31.0
2014-05-23,33.55,31.1
2014-05-24,25.25,23.3
2014-05-25,24.6,22.65
2014-05-26,32.05,29.65
