Date,Daily Mean PM10 Concentration,Daily AQI Value
2018-09-28,44.83,39.8
2018-09-29,33.33,30.9
2018-09-30,48.42,43.2
2018-10-01,12.58,11.6
2018-10-02,6.08,5.8
2018-10-03,7.73,7.1
2018-10-04,11.42,10.4
2018-10-05,18.5,17.2
2018-10-06,15.42,14.3
2018-10-07,13.42,12.3
2018-10-08,10.58,9.5
2018-10-09,13.0,11.9
2018-10-10,17.92,16.7
2018-10-11,22.42,20.8
2018-10-12,15.25,14.2
2018-10-13,6.42,6.1
2018-10-14,8.25,7.3
2018-10-15,10.92,9.9
2018-10-16,7.75,7.0
2018-10-17,12.58,11.5
2018-10-18,15.0,13.8
2018-10-19,17.82,16.5
2018-10-20,16.75,15.5
2018-10-21,24.83,22.9
2018-10-22,17.75,16.6
2018-10-23,27.92,25.2
2018-10-24,20.08,18.6
2018-10-25,27.42,25.3
2018-10-26,28.08,25.9
2018-10-27,27.58,25.6
2018-10-28,25.42,23.5
2018-10-29,34.17,31.6
2018-10-30,29.0,26.7
2018-10-31,29.83,27.7
2018-11-01,34.5,31.3
2018-11-02,36.92,33.2
2018-11-03,31.42,29.0
2018-11-04,30.67,28.3
2018-11-05,41.17,37.3
2018-11-06,42.67,38.0
2018-11-07,40.83,36.8
2018-11-08,41.25,36.8
2018-11-09,30.75,28.4
2018-11-10,36.17,32.8
2018-11-11,30.92,28.4
2018-11-12,19.08,17.8
2018-11-13,21.67,20.2
2018-11-14,25.67,23.8
2018-11-15,38.5,34.2
2018-11-16,44.58,39.9
2018-11-17,41.75,37.9
2018-11-18,35.5,32.8
2018-11-19,47.17,42.0
2018-11-20,42.5,37.7
2018-11-21,53.08,47.2
2018-11-22,43.08,39.5
2018-11-23,30.83,28.5
2018-11-24,31.17,28.7
2018-11-25,27.08,24.9
2018-11-26,40.0,36.1
2018-11-27,46.83,40.2
2018-11-28,47.0,41.5
2018-11-29,53.73,46.7
2018-11-30,17.08,15.8
2018-12-01,23.25,21.4
2018-12-02,24.25,22.3
2018-12-03,19.42,18.1
2018-12-04,24.83,22.4
2018-12-05,28.0,25.7
2018-12-06,22.67,21.0
2018-12-07,10.5,9.6
2018-12-08,13.92,12.8
2018-12-09,13.92,12.9
2018-12-10,19.0,17.1
2018-12-11,23.58,21.8
2018-12-12,26.33,24.3
2018-12-13,25.58,23.2
2018-12-14,33.25,29.7
2018-12-15,28.17,25.6
2018-12-16,26.17,24.2
2018-12-17,37.08,33.3
2018-12-18,32.75,29.8
2018-12-19,36.58,33.2
2018-12-20,42.33,38.0
2018-12-21,43.92,38.8
2018-12-22,34.58,31.3
2018-12-23,26.58,24.8
2018-12-24,30.33,27.7
2018-12-25,22.33,20.7
2018-12-26,17.92,16.7
2018-12-27,17.92,16.7
2018-12-28,20.25,18.8
2018-12-29,14.17,13.0
2018-12-30,16.08,14.8
2018-12-31,16.92,15.8
2019-01-01,9.25,8.4
2019-01-02,13.17,12.1
2019-01-03,18.33,17.0
2019-01-04,21.0,19.5
2019-01-05,17.73,16.5
2019-01-06,8.25,7.5
2019-01-07,11.5,10.7
2019-01-08,19.67,18.2
2019-01-09,22.17,20.0
2019-01-10,26.08,23.7
2019-01-11,22.75,21.1
2019-01-12,13.83,12.8
2019-01-13,9.08,8.3
2019-01-14,13.67,12.5
2019-01-15,10.83,9.8
2019-01-16,11.08,10.2
2019-01-17,16.08,14.9
2019-01-18,17.33,16.0
2019-01-19,12.5,11.6
2019-01-20,15.25,14.1
2019-01-21,33.17,30.0
2019-01-22,20.42,18.8
2019-01-23,24.17,22.4
2019-01-24,25.58,23.7
2019-01-25,25.67,23.3
2019-01-26,22.0,20.4
2019-01-27,19.25,17.8
2019-01-28,34.58,31.7
2019-01-29,39.0,34.5
2019-01-30,41.33,36.8
2019-01-31,37.42,33.8
2019-02-01,34.92,31.2
2019-02-02,22.42,20.8
2019-02-03,8.5,7.8
2019-02-04,10.08,9.2
2019-02-05,10.08,9.2
2019-02-06,8.91,8.1
2019-02-07,12.27,11.3
2019-02-08,19.64,18.4
2019-02-09,22.45,21.0
2019-02-10,15.82,14.5
2019-02-11,16.9,15.7
2019-02-12,19.82,18.4
2019-02-13,32.36,29.0
2019-02-14,17.17,16.1
2019-02-15,9.17,8.3
2019-02-16,9.08,8.2
2019-02-17,13.75,12.8
2019-02-18,7.17,6.5
2019-02-19,10.17,9.2
2019-02-20,13.0,11.9
2019-02-21,6.83,6.2
2019-02-22,4.75,4.7
2019-02-23,7.33,6.9
2019-02-24,11.0,10.2
2019-02-25,17.92,16.5
2019-02-26,21.92,20.4
2019-02-27,24.58,22.6
2019-02-28,23.75,22.2
2019-03-01,23.83,22.0
2019-03-02,20.75,19.3
2019-03-03,15.42,14.3
2019-03-04,22.17,20.7
2019-03-05,25.83,24.0
2019-03-06,27.25,24.9
2019-03-07,30.5,27.8
2019-03-08,39.17,33.2
2019-03-09,27.25,25.1
2019-03-10,19.5,18.1
2019-03-11,20.5,18.9
2019-03-12,4.42,4.4
2019-03-13,14.42,13.2
2019-03-14,13.42,12.3
2019-03-15,26.25,24.2
2019-03-16,28.42,26.2
2019-03-17,14.33,13.3
2019-03-18,23.25,21.5
2019-03-19,24.25,22.5
2019-03-20,26.75,24.3
2019-03-21,17.58,16.3
2019-03-22,19.83,18.3
2019-03-23,21.33,19.8
2019-03-24,22.08,20.4
2019-03-25,33.92,31.2
2019-03-26,37.33,33.9
2019-03-27,47.92,42.8
2019-03-28,38.42,34.3
2019-03-29,30.33,27.2
2019-03-30,24.58,22.8
2019-03-31,28.42,26.5
2019-04-01,31.17,28.3
2019-04-02,34.55,31.1
2019-04-03,30.73,28.2
2019-04-04,36.5,32.2
2019-04-05,30.42,27.8
2019-04-06,24.33,22.6
2019-04-07,26.08,24.1
2019-04-08,37.67,33.5
2019-04-09,59.0,48.8
2019-04-10,96.92,71.6
2019-04-11,22.08,20.2
2019-04-12,23.33,21.6
2019-04-13,18.17,16.9
2019-04-14,21.5,20.0
2019-04-15,38.92,35.2
2019-04-16,41.83,35.2
2019-04-17,12.0,11.0
2019-04-18,19.92,18.6
2019-04-19,24.17,22.4
2019-04-20,22.08,20.6
2019-04-21,14.58,13.6
2019-04-22,27.33,25.2
2019-04-23,27.75,25.8
2019-04-24,24.67,22.8
2019-04-25,32.42,29.6
2019-04-26,30.92,28.1
2019-04-27,22.5,20.8
2019-04-28,19.17,17.8
2019-04-29,43.25,38.5
2019-04-30,21.58,20.1
2019-05-01,22.92,21.2
2019-05-02,27.83,25.8
2019-05-03,32.83,30.3
2019-05-04,33.25,30.8
2019-05-05,21.33,19.8
2019-05-06,32.75,30.4
2019-05-07,19.08,17.8
2019-05-08,23.75,22.1
2019-05-09,18.75,17.5
2019-05-10,26.25,24.2
2019-05-11,18.75,17.5
2019-05-12,13.0,12.0
2019-05-13,21.67,20.1
2019-05-14,29.92,27.7
2019-05-15,30.33,27.6
2019-05-16,57.33,48.8
2019-05-17,39.92,36.2
2019-05-18,22.67,20.9
2019-05-19,26.42,24.3
2019-05-20,30.08,26.8
2019-05-21,42.08,36.7
2019-05-22,45.5,41.8
2019-05-23,16.92,15.8
2019-05-24,22.17,20.7
2019-05-25,19.67,18.3
2019-05-26,26.67,24.3
2019-05-27,21.08,19.8
2019-05-28,21.75,20.2
2019-05-29,27.75,25.6
2019-05-30,31.17,29.0
2019-05-31,32.0,29.6
2019-06-01,30.08,28.0
2019-06-02,25.75,23.8
2019-06-03,31.0,28.7
2019-06-04,30.83,28.6
2019-06-05,34.17,31.4
2019-06-06,36.25,33.3
2019-06-07,35.92,33.1
2019-06-08,28.42,26.2
2019-06-09,28.33,26.3
2019-06-10,42.08,38.5
2019-06-11,39.5,35.5
2019-06-12,41.0,37.2
2019-06-13,46.0,41.8
2019-06-14,36.64,33.5
2019-06-15,35.45,33.1
2019-06-16,26.45,24.5
2019-06-17,35.73,32.7
2019-06-18,40.83,35.8
2019-06-19,38.25,33.9
2019-06-20,31.17,28.6
2019-06-21,36.17,32.6
2019-06-22,29.17,27.0
2019-06-23,29.08,26.8
2019-06-24,40.5,37.2
2019-06-25,39.08,35.3
2019-06-26,32.17,29.7
2019-06-27,40.58,35.5
2019-06-28,41.08,37.2
2019-06-29,40.25,35.8
2019-06-30,24.92,23.0
2019-07-01,34.42,31.6
2019-07-02,39.5,35.9
2019-07-03,43.36,39.5
2019-07-04,32.67,29.4
2019-07-05,37.58,33.7
2019-07-06,28.92,26.8
2019-07-07,28.92,26.9
2019-07-08,35.08,31.5
2019-07-09,50.25,43.4
2019-07-10,44.58,40.1
2019-07-11,67.75,54.8
2019-07-12,50.75,45.1
2019-07-13,40.92,37.4
2019-07-14,32.42,30.0
2019-07-15,40.08,36.8
2019-07-16,42.5,38.4
2019-07-17,43.67,40.0
2019-07-18,30.92,28.7
2019-07-19,40.83,37.2
2019-07-20,32.08,29.8
2019-07-21,49.33,44.5
2019-07-22,97.0,71.6
2019-07-23,22.58,20.9
2019-07-24,18.67,17.4
2019-07-25,23.5,21.8
2019-07-26,28.75,26.6
2019-07-27,26.17,24.1
2019-07-28,27.67,25.6
2019-07-29,40.08,36.8
2019-07-30,33.0,30.7
2019-07-31,13.58,12.6
2019-08-01,17.67,16.4
2019-08-02,24.42,22.7
2019-08-03,26.25,24.3
2019-08-04,13.83,12.8
2019-08-05,41.83,38.0
2019-08-06,23.58,21.8
2019-08-07,37.83,34.2
2019-08-08,28.42,26.3
2019-08-09,44.5,40.9
2019-08-10,33.25,30.8
2019-08-11,12.33,11.3
2019-08-12,28.5,26.5
2019-08-13,33.83,31.2
2019-08-14,43.42,37.6
2019-08-15,39.58,35.7
2019-08-16,40.58,37.5
2019-08-17,29.75,27.3
2019-08-18,25.25,23.3
2019-08-19,37.5,34.2
2019-08-20,41.08,37.2
2019-08-21,40.25,35.8
2019-08-22,45.58,41.7
2019-08-23,50.67,45.4
2019-08-24,25.33,23.3
2019-08-25,16.75,15.5
2019-08-26,32.25,29.2
2019-08-27,38.58,34.0
2019-08-28,72.42,57.2
2019-08-29,20.08,18.7
2019-08-30,30.75,28.4
2019-08-31,40.42,36.9
2019-09-01,46.27,41.9
2019-09-02,30.55,28.2
2019-09-03,38.5,35.0
2019-09-04,40.36,36.8
2019-09-05,40.5,37.2
2019-09-06,40.17,35.7
2019-09-07,39.75,35.9
2019-09-08,26.67,24.8
2019-09-09,32.92,30.1
2019-09-10,32.58,29.0
2019-09-11,28.42,26.3
2019-09-12,36.17,32.0
2019-09-13,47.0,40.8
2019-09-14,56.33,47.5
2019-09-15,13.33,12.2
2019-09-16,31.75,29.3
2019-09-17,22.58,20.9
2019-09-18,35.75,30.8
2019-09-19,35.08,30.9
2019-09-20,42.92,37.8
2019-09-21,32.08,29.6
2019-09-22,31.17,28.7
2019-09-23,19.33,17.9
2019-09-24,8.5,7.6
2019-09-25,12.42,11.3
2019-09-26,15.42,13.4
2019-09-27,10.92,9.9
2019-09-28,13.42,12.3
2019-09-29,15.42,14.4
2019-09-30,29.33,24.8
2019-10-01,30.08,27.1
2019-10-02,33.75,31.1
2019-10-03,31.25,28.7
2019-10-04,33.17,30.5
2019-10-05,25.67,23.8
2019-10-06,22.67,21.0
2019-10-07,37.08,33.9
2019-10-08,37.25,33.9
2019-10-09,38.64,34.9
2019-10-10,41.27,38.0
2019-10-11,40.58,35.8
2019-10-12,39.42,36.6
2019-10-13,35.25,32.6
2019-10-14,38.25,35.2
2019-10-15,34.92,32.2
2019-10-16,38.67,34.8
2019-10-17,39.25,35.5
2019-10-18,58.67,51.3
2019-10-19,44.42,40.7
2019-10-20,30.08,27.9
2019-10-21,38.83,35.4
2019-10-22,40.83,36.0
2019-10-23,42.92,38.6
2019-10-24,43.75,39.5
2019-10-25,36.75,33.2
2019-10-26,36.17,33.6
2019-10-27,51.75,47.2
2019-10-28,44.42,40.8
2019-10-29,44.33,40.4
2019-10-30,33.75,31.3
2019-10-31,38.67,34.3
2019-11-01,48.08,42.2
2019-11-02,42.25,38.7
2019-11-03,43.5,40.2
2019-11-04,54.5,47.8
2019-11-05,44.0,39.3
2019-11-06,38.67,35.6
2019-11-07,30.92,28.7
2019-11-08,26.18,24.3
2019-11-09,29.91,27.6
2019-11-10,26.73,24.8
2019-11-11,39.83,36.2
2019-11-12,59.0,51.6
2019-11-13,44.75,40.3
2019-11-14,57.92,49.7
2019-11-15,53.67,46.2
2019-11-16,50.83,43.6
2019-11-17,35.08,32.5
2019-11-18,51.17,44.8
2019-11-19,51.83,45.9
2019-11-20,6.25,5.9
2019-11-21,5.67,5.4
2019-11-22,9.75,8.9
2019-11-23,13.5,12.6
2019-11-24,14.58,13.3
2019-11-25,18.5,17.2
2019-11-26,15.67,14.5
2019-11-27,20.92,19.4
2019-11-28,14.5,13.3
2019-11-29,12.42,11.3
2019-11-30,10.0,9.2
2019-12-01,11.42,10.5
2019-12-02,21.67,20.0
2019-12-03,22.17,20.6
2019-12-04,14.5,13.4
2019-12-05,16.5,15.3
2019-12-06,20.0,18.6
2019-12-07,16.08,14.9
2019-12-08,8.33,7.8
2019-12-09,11.92,11.0
2019-12-10,16.08,14.7
2019-12-11,17.75,16.4
2019-12-12,18.67,17.2
2019-12-13,21.33,19.7
2019-12-14,17.58,16.3
2019-12-15,17.08,15.8
2019-12-16,13.83,12.6
2019-12-17,11.75,10.8
2019-12-18,23.92,22.2
2019-12-19,32.08,28.4
2019-12-20,31.08,27.8
2019-12-21,20.08,18.6
2019-12-22,15.33,14.2
2019-12-23,28.17,26.2
2019-12-24,6.25,5.9
2019-12-25,7.0,6.3
2019-12-26,7.67,7.2
2019-12-27,4.0,3.9
2019-12-28,5.67,5.4
2019-12-29,8.42,7.8
2019-12-30,11.58,10.8
2019-12-31,20.67,18.9
2020-01-01,30.58,26.7
2020-01-02,18.17,16.9
2020-01-03,21.0,19.5
2020-01-04,18.42,17.2
2020-01-05,16.25,15.1
2020-01-06,20.92,18.9
2020-01-07,22.75,20.6
2020-01-08,28.08,25.2
2020-01-09,25.92,24.1
2020-01-10,17.83,16.5
2020-01-11,16.42,15.2
2020-01-12,17.67,16.5
2020-01-13,25.58,23.3
2020-01-14,28.5,25.8
2020-01-15,33.58,30.1
2020-01-16,31.5,28.4
2020-01-17,19.67,18.3
2020-01-18,22.08,20.4
2020-01-19,18.58,17.2
2020-01-20,27.0,24.6
2020-01-21,11.58,10.6
2020-01-22,12.33,11.2
2020-01-23,17.75,16.5
2020-01-24,20.75,19.0
2020-01-25,18.75,17.4
2020-01-26,16.92,15.8
2020-01-27,20.75,19.4
2020-01-28,20.17,18.6
2020-01-29,27.17,24.4
2020-01-30,21.42,19.8
2020-01-31,26.0,24.0
2020-02-01,25.0,23.2
2020-02-02,19.33,18.1
2020-02-03,60.58,52.2
2020-02-04,20.75,19.2
2020-02-05,21.08,19.6
2020-02-06,29.42,27.0
2020-02-07,38.83,35.1
2020-02-08,33.33,30.8
2020-02-09,25.75,23.7
2020-02-10,26.33,24.2
2020-02-11,5.83,5.5
2020-02-12,13.67,12.6
2020-02-13,17.75,16.4
2020-02-14,22.58,20.9
2020-02-15,18.42,17.1
2020-02-16,16.25,15.2
2020-02-17,26.25,24.2
2020-02-18,30.75,28.3
2020-02-19,29.25,27.2
2020-02-20,30.08,27.7
2020-02-21,38.91,35.6
2020-02-22,10.5,9.5
2020-02-23,15.17,14.1
2020-02-24,14.75,13.7
2020-02-25,17.0,15.8
2020-02-26,11.0,9.9
2020-02-27,23.5,21.7
2020-02-28,27.33,24.8
2020-02-29,21.25,19.8
2020-03-01,16.77,15.7
2020-03-02,20.77,19.3
2020-03-03,20.62,19.2
2020-03-04,24.67,22.8
2020-03-05,23.42,21.6
2020-03-06,29.58,27.3
2020-03-07,27.42,25.3
2020-03-08,22.17,20.6
2020-03-09,29.92,27.7
2020-03-10,15.08,14.0
2020-03-11,5.23,5.0
2020-03-12,7.15,6.8
2020-03-13,5.69,5.5
2020-03-14,7.08,6.5
2020-03-15,10.23,9.3
2020-03-16,12.69,11.6
2020-03-17,13.77,12.7
2020-03-18,8.85,8.0
2020-03-19,7.54,7.0
2020-03-20,14.15,13.0
2020-03-21,14.31,13.2
2020-03-22,12.31,11.3
2020-03-23,20.15,18.8
2020-03-24,18.54,17.2
2020-03-25,20.31,18.8
2020-03-26,19.46,18.0
2020-03-27,18.31,17.1
2020-03-28,15.77,14.7
2020-03-29,16.0,14.8
2020-03-30,22.46,20.9
2020-03-31,26.92,25.0
2020-04-01,27.46,25.3
2020-04-02,26.69,24.7
2020-04-03,25.46,23.5
2020-04-04,23.08,21.4
2020-04-05,19.62,18.3
2020-04-06,24.38,22.6
2020-04-07,23.85,22.2
2020-04-08,31.69,28.9
2020-04-09,15.77,14.6
2020-04-10,20.77,19.4
2020-04-11,15.85,14.7
2020-04-12,9.0,8.0
2020-04-13,18.31,17.2
2020-04-14,16.69,15.5
2020-04-15,23.38,21.7
2020-04-16,28.54,26.5
2020-04-17,28.54,26.5
2020-04-18,24.15,22.5
2020-04-19,23.38,21.6
2020-04-20,24.31,22.4
2020-04-21,31.77,29.3
2020-04-22,25.62,23.8
2020-04-23,33.0,30.0
2020-04-24,30.54,28.0
2020-04-25,29.38,27.1
2020-04-26,28.69,26.5
2020-04-27,38.0,34.9
2020-04-28,35.62,33.1
2020-04-29,39.54,36.5
2020-04-30,42.0,37.8
2020-05-01,33.46,30.8
2020-05-02,30.92,28.3
2020-05-03,29.38,27.2
2020-05-04,36.23,33.5
2020-05-05,41.69,38.1
2020-05-06,41.54,37.8
2020-05-07,40.77,37.0
2020-05-08,41.77,38.5
2020-05-09,36.85,34.2
2020-05-10,34.46,32.0
2020-05-11,21.23,19.8
2020-05-12,28.08,25.9
2020-05-13,32.69,30.3
2020-05-14,30.92,28.5
2020-05-15,38.85,35.1
2020-05-16,35.0,32.5
2020-05-17,27.38,25.3
2020-05-18,38.46,35.4
2020-05-19,39.0,34.6
2020-05-20,31.62,29.3
2020-05-21,32.42,30.0
2020-05-22,33.83,31.4
2020-05-23,24.83,22.9
2020-05-24,28.58,26.4
2020-05-25,28.25,26.2
2020-05-26,37.08,34.4
2020-05-27,39.92,36.8
2020-05-28,41.15,37.8
2020-05-29,43.46,39.2
2020-05-30,48.15,43.2
2020-05-31,24.69,22.8
2020-06-01,37.23,34.5
2020-06-02,37.69,34.3
2020-06-03,37.0,34.2
2020-06-04,40.77,37.8
2020-06-05,41.54,37.9
2020-06-06,39.25,36.2
2020-06-07,28.25,26.2
2020-06-08,41.67,38.2
2020-06-09,21.92,20.3
2020-06-10,34.54,31.9
2020-06-11,41.23,37.2
2020-06-12,43.46,39.8
2020-06-13,32.38,29.9
2020-06-14,30.69,28.5
2020-06-15,34.85,32.1
2020-06-16,38.54,35.2
2020-06-17,32.15,29.8
2020-06-18,32.54,30.2
2020-06-19,34.46,31.6
2020-06-20,33.38,31.0
2020-06-21,31.15,28.5
2020-06-22,37.69,34.3
2020-06-23,42.38,37.9
2020-06-24,45.92,41.6
2020-06-25,43.54,39.6
2020-06-26,43.08,39.0
2020-06-27,40.38,37.2
2020-06-28,41.38,38.3
2020-06-29,41.38,37.6
2020-06-30,31.77,29.5
2020-07-01,34.08,31.2
2020-07-02,40.08,36.8
2020-07-03,29.77,27.5
2020-07-04,37.38,34.4
2020-07-05,33.54,30.8
2020-07-06,41.38,37.2
2020-07-07,49.23,42.2
2020-07-08,33.38,30.8
2020-07-09,36.5,33.4
2020-07-10,36.83,33.9
2020-07-11,45.17,41.8
2020-07-12,39.5,36.3
2020-07-13,40.17,37.2
2020-07-14,38.58,35.4
2020-07-15,39.17,36.1
2020-07-16,34.5,31.3
2020-07-17,34.92,32.2
2020-07-18,31.5,29.2
2020-07-19,30.0,27.8
2020-07-20,56.42,50.1
2020-07-21,53.0,46.4
2020-07-22,40.75,37.2
2020-07-23,38.92,35.9
2020-07-24,30.15,27.7
2020-07-25,14.31,13.3
2020-07-26,18.92,17.6
2020-07-27,27.77,25.5
2020-07-28,22.85,21.1
2020-07-29,33.08,30.7
2020-07-30,37.58,34.4
2020-07-31,41.69,38.5
2020-08-01,35.85,33.4
2020-08-02,33.85,31.4
2020-08-03,39.69,36.6
2020-08-04,43.15,39.8
2020-08-05,37.77,34.8
2020-08-06,42.38,38.8
2020-08-07,39.69,36.8
2020-08-08,35.31,32.7
2020-08-09,30.38,28.2
2020-08-10,41.77,37.7
2020-08-11,55.46,47.5
2020-08-12,55.0,47.8
2020-08-13,54.62,47.6
2020-08-14,46.0,41.9
2020-08-15,46.92,42.8
2020-08-16,173.15,109.8
2020-08-17,110.15,78.2
2020-08-18,53.08,47.8
2020-08-19,53.08,47.2
2020-08-20,73.67,59.8
2020-08-21,42.38,39.1
2020-08-22,30.85,28.6
2020-08-23,36.46,33.7
2020-08-24,54.15,48.2
2020-08-25,68.0,57.2
2020-08-26,56.31,49.2
2020-08-27,54.62,48.2
2020-08-28,37.46,34.5
2020-08-29,49.33,44.7
2020-08-30,21.67,20.1
2020-08-31,19.25,17.8
2020-09-01,26.33,24.3
2020-09-02,29.73,27.4
2020-09-03,39.75,36.8
2020-09-04,39.92,36.8
2020-09-05,38.46,35.5
2020-09-06,38.31,35.5
2020-09-07,44.46,41.0
2020-09-08,65.54,56.1
2020-09-09,50.31,45.5
2020-09-10,33.77,31.2
2020-09-11,48.92,43.5
2020-09-12,47.69,43.4
2020-09-13,39.58,36.6
2020-09-14,40.17,36.9
2020-09-15,39.77,36.3
2020-09-16,48.0,42.2
2020-09-17,49.15,43.0
2020-09-18,49.38,44.1
2020-09-19,45.85,42.1
2020-09-20,42.0,38.9
2020-09-21,52.15,46.2
2020-09-22,42.42,38.8
2020-09-23,40.27,36.7
2020-09-24,44.0,39.4
2020-09-25,47.33,42.2
2020-09-26,34.5,31.8
2020-09-27,32.5,30.1
2020-09-28,45.58,40.8
2020-09-29,76.67,61.4
2020-09-30,60.08,51.6
2020-10-01,54.31,47.3
2020-10-02,53.08,46.6
2020-10-03,48.62,43.7
2020-10-04,41.46,38.1
2020-10-05,53.54,46.9
2020-10-06,54.23,47.1
2020-10-07,57.23,49.5
2020-10-08,56.92,48.7
2020-10-09,45.77,40.8
2020-10-10,43.31,38.5
2020-10-11,40.54,37.1
2020-10-12,55.08,48.3
2020-10-13,57.08,49.2
2020-10-14,59.54,50.1
2020-10-15,56.0,48.2
2020-10-16,57.46,48.7
2020-10-17,56.38,49.4
2020-10-18,42.46,38.4
2020-10-19,56.31,48.2
2020-10-20,61.5,52.1
2020-10-21,59.5,50.8
2020-10-22,56.46,48.8
2020-10-23,47.69,42.7
2020-10-24,49.46,43.8
2020-10-25,61.15,52.6
2020-10-26,95.15,70.1
2020-10-27,30.85,27.9
2020-10-28,36.46,33.1
2020-10-29,41.92,36.7
2020-10-30,44.31,38.6
2020-10-31,47.85,42.4
2020-11-01,45.38,41.0
2020-11-02,50.62,43.7
2020-11-03,52.0,45.7
2020-11-04,54.0,46.1
2020-11-05,46.92,41.5
2020-11-06,64.38,53.9
2020-11-07,65.77,54.8
2020-11-08,24.38,22.6
2020-11-09,21.5,19.9
2020-11-10,26.92,24.4
2020-11-11,30.82,28.5
2020-11-12,39.64,36.5
2020-11-13,44.91,41.3
2020-11-14,42.82,39.4
2020-11-15,36.09,32.9
2020-11-16,42.0,37.8
2020-11-17,56.33,48.3
2020-11-18,54.42,47.5
2020-11-19,49.55,43.6
2020-11-20,49.45,43.5
2020-11-21,47.25,42.8
2020-11-22,42.17,38.5
2020-11-23,42.75,38.2
2020-11-24,41.5,37.4
2020-11-25,43.92,38.9
2020-11-26,32.31,29.8
2020-11-27,37.92,35.1
2020-11-28,35.85,32.8
2020-11-29,33.54,31.1
2020-11-30,61.85,51.8
2020-12-01,50.92,44.7
2020-12-02,42.23,35.8
2020-12-03,27.15,25.2
2020-12-04,44.08,39.1
2020-12-05,43.77,39.3
2020-12-06,40.08,36.2
2020-12-07,50.31,43.7
2020-12-08,40.92,35.4
2020-12-09,54.33,46.7
2020-12-10,18.85,17.5
2020-12-11,17.08,15.8
2020-12-12,17.38,16.2
2020-12-13,9.23,8.5
2020-12-14,20.38,19.0
2020-12-15,21.54,19.8
2020-12-16,25.77,23.0
2020-12-17,38.31,33.9
2020-12-18,37.0,33.4
2020-12-19,29.08,26.8
2020-12-20,27.08,25.0
2020-12-21,38.38,34.6
2020-12-22,41.38,36.2
2020-12-23,33.0,29.5
2020-12-24,27.31,25.4
2020-12-25,23.62,21.7
2020-12-26,24.77,22.9
2020-12-27,27.62,25.5
2020-12-28,34.38,30.9
2020-12-29,27.08,24.0
2020-12-30,20.23,18.8
2020-12-31,34.69,31.3
2021-01-01,50.77,42.2
2021-01-02,29.54,27.2
2021-01-03,26.31,24.4
2021-01-04,41.23,35.6
2021-01-05,43.69,39.2
2021-01-06,44.0,39.2
2021-01-07,43.15,38.0
2021-01-08,52.54,46.3
2021-01-09,38.08,35.3
2021-01-10,22.54,21.0
2021-01-11,29.69,26.6
2021-01-12,37.23,32.9
2021-01-13,43.08,38.5
2021-01-14,57.85,50.0
2021-01-15,48.92,42.6
2021-01-16,43.08,38.4
2021-01-17,29.46,27.0
2021-01-18,47.5,41.7
2021-01-19,68.85,55.3
2021-01-20,46.0,42.2
2021-01-21,15.85,14.8
2021-01-22,15.69,14.5
2021-01-23,14.31,13.3
2021-01-24,6.31,6.0
2021-01-25,10.23,9.4
2021-01-26,10.23,9.3
2021-01-27,9.54,8.9
2021-01-28,12.69,11.5
2021-01-29,18.92,17.3
2021-01-30,10.38,9.5
2021-01-31,11.15,10.3
2021-02-01,21.69,19.5
2021-02-02,26.0,23.3
2021-02-03,23.46,21.3
2021-02-04,22.46,20.7
2021-02-05,25.92,23.9
2021-02-06,27.0,24.8
2021-02-07,29.85,27.6
2021-02-08,35.69,32.1
2021-02-09,35.38,31.8
2021-02-10,31.54,28.5
2021-02-11,33.38,30.5
2021-02-12,32.62,29.4
2021-02-13,37.31,33.5
2021-02-14,20.31,18.7
2021-02-15,21.31,19.8
2021-02-16,26.38,24.2
2021-02-17,22.38,20.4
2021-02-18,16.15,14.8
2021-02-19,25.0,22.8
2021-02-20,44.77,40.1
2021-02-21,15.69,14.6
2021-02-22,27.92,25.4
2021-02-23,33.08,29.5
2021-02-24,32.77,28.9
2021-02-25,39.69,35.6
2021-02-26,36.31,33.2
2021-02-27,34.08,31.5
2021-02-28,24.0,22.4
2021-03-01,26.0,23.7
2021-03-02,37.92,34.5
2021-03-03,101.69,73.3
2021-03-04,26.85,24.8
2021-03-05,31.23,28.5
2021-03-06,44.38,41.0
2021-03-07,35.85,33.2
2021-03-08,36.62,33.8
2021-03-09,51.54,44.6
2021-03-10,30.54,28.3
2021-03-11,23.23,21.5
2021-03-12,6.92,6.5
2021-03-13,6.62,6.2
2021-03-14,10.62,9.6
2021-03-15,17.77,16.5
2021-03-16,28.31,26.2
2021-03-17,23.92,22.2
2021-03-18,25.92,24.0
2021-03-19,28.77,26.6
2021-03-20,25.31,23.3
2021-03-21,20.54,19.2
2021-03-22,18.85,17.5
2021-03-23,24.15,22.3
2021-03-24,16.0,14.8
2021-03-25,39.46,36.2
2021-03-26,24.54,22.6
2021-03-27,14.69,13.6
2021-03-28,18.08,16.8
2021-03-29,30.38,27.8
2021-03-30,31.58,29.2
2021-03-31,34.75,32.2
2021-04-01,52.17,46.9
2021-04-02,52.83,47.8
2021-04-03,38.42,35.3
2021-04-04,35.58,33.0
2021-04-05,43.75,40.3
2021-04-06,46.42,43.0
2021-04-07,34.5,32.1
2021-04-08,39.46,35.8
2021-04-09,35.69,32.8
2021-04-10,34.46,31.8
2021-04-11,29.08,26.8
2021-04-12,36.58,33.7
2021-04-13,39.08,35.2
2021-04-14,31.67,29.0
2021-04-15,33.67,31.0
